zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,streetViewURL,streetViewMetadataURL,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.videoCount,variableData.data.isRead,variableData.data.isFresh,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.listing_sub_type.is_bankOwned,availabilityDate,builderName,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,lotId,hdpData.homeInfo.listing_sub_type.is_foreclosure,info6String
2223265,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/06d7aced02f2a73930b45a34aa0e24c5-p_e.jpg,True,/homedetails/667-W-Broadway-Ave-Forest-Lake-MN-55025/2223265_zpid/,FOR_SALE,House for sale,"$279,000",$279K,"667 W Broadway Ave, Forest Lake, MN 55025",3.0,2.0,1415.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,RE/MAX Synergy,328484000.0,45.279613,-92.9927,,,2223265.0,667 W Broadway Ave,55025,Forest Lake,MN,45.279613,-92.9927,279000.0,2.0,3.0,1415.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,279000.0,328484000.0,True,False,False,USD,USA,214600.0,0.17,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235481911,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3ffdd8e346b982fc5c0de7d2a0129df7-p_e.jpg,True,/homedetails/29295-441st-Ave-Gaylord-MN-55334/235481911_zpid/,FOR_SALE,House for sale,"$649,900",$650K,"29295 441st Ave, Gaylord, MN 55334",3.0,3.0,1973.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,BRIX Real Estate,256232000.0,44.524742,-94.14834,SHOWCASE,Showcase,235481911.0,29295 441st Ave,55334,Gaylord,MN,44.524742,-94.14834,649900.0,3.0,3.0,1973.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,666500.0,2299.0,True,False,False,FOR_SALE,649900.0,256232000.0,True,False,False,USD,USA,389500.0,20.24,acres,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851767,ForSale,For Sale by Agent,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=44.85931396484375,-93.4900894165039&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=MqjARdsJO9hQO8HED60jHIVZBQs=",,/homedetails/7930-Island-Rd-Eden-Prairie-MN-55347/1851767_zpid/,FOR_SALE,House for sale,"$769,000",$769K,"7930 Island Rd, Eden Prairie, MN 55347",4.0,3.0,2830.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Lakes Sotheby's International,246422000.0,44.859314,-93.49009,OPEN_HOUSE,Open: Sun. 12-2pm,1851767.0,7930 Island Rd,55347,Eden Prairie,MN,44.859314,-93.49009,769000.0,3.0,4.0,2830.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,807700.0,2549.0,True,False,False,FOR_SALE,769000.0,246422000.0,True,False,False,USD,USA,757100.0,0.32999999999999996,acres,False,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=44.85931396484375,-93.4900894165039&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=1qIWNBrGKTQ-Uj0uVeijq8PJORs=","https://maps.googleapis.com/maps/api/streetview/metadata?location=44.85931396484375,-93.4900894165039&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Vnole2wex3RSgK-SzCI-BLGWUrg=",,,,,,,,,,,,,,,,,,,,,,
1788577,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cfac2cfc905caf4c701a2b80af6dfddb-p_e.jpg,True,/homedetails/14480-Starlite-Dr-Rogers-MN-55374/1788577_zpid/,FOR_SALE,House for sale,"$385,000",$385K,"14480 Starlite Dr, Rogers, MN 55374",4.0,2.0,1950.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Coldwell Banker Realty,182376000.0,45.217197,-93.56331,OPEN_HOUSE,Open: Sun. 12-1:30pm,1788577.0,14480 Starlite Dr,55374,Rogers,MN,45.217197,-93.56331,385000.0,2.0,4.0,1950.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,404500.0,2600.0,True,False,False,FOR_SALE,385000.0,182376000.0,True,False,False,USD,USA,345000.0,0.85,acres,False,,True,Sun. 12-1:30pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717360200000}]",,,,,,,,,,,,,,,,,,,,,,,,
91472679,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2b42f118d967e86d1551f00060aa2cdb-p_e.jpg,True,/homedetails/2522-24th-Ave-NW-Rochester-MN-55901/91472679_zpid/,FOR_SALE,House for sale,"$259,900",$260K,"2522 24th Ave NW, Rochester, MN 55901",3.0,3.0,1440.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,RE/MAX Results,175151000.0,44.04992,-92.495605,,,91472679.0,2522 24th Ave NW,55901,Rochester,MN,44.04992,-92.495605,259900.0,3.0,3.0,1440.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,268000.0,1900.0,True,False,False,FOR_SALE,259900.0,175151000.0,True,False,False,USD,USA,246800.0,8712.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234122,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/d72c369ea6cbb6845e0a3182dde1186b-p_e.jpg,True,/homedetails/11015-32nd-St-N-Lake-Elmo-MN-55042/2234122_zpid/,FOR_SALE,Coming soon,"$750,000",$750K,"11015 32nd St N, Lake Elmo, MN 55042",4.0,1.0,2128.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Edina Realty, Inc.",351030000.0,44.995117,-92.882744,,,2234122.0,11015 32nd St N,55042,Lake Elmo,MN,44.995117,-92.882744,750000.0,1.0,4.0,2128.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,750000.0,351030000.0,True,False,False,USD,USA,628500.0,0.64,acres,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099674,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b5a5aa333bd5b8a20be4dd549289874a-p_e.jpg,True,/homedetails/734-Larpenteur-Ave-E-Saint-Paul-MN-55117/2099674_zpid/,FOR_SALE,House for sale,"$300,000",$300K,"734 Larpenteur Ave E, Saint Paul, MN 55117",4.0,2.0,1664.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Real Broker, LLC",641340000.0,44.991756,-93.06979,OPEN_HOUSE,Open: Sun. 11am-1pm,2099674.0,734 Larpenteur Ave E,55117,Saint Paul,MN,44.991756,-93.06979,300000.0,2.0,4.0,1664.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,314200.0,2298.0,True,False,False,FOR_SALE,300000.0,641340000.0,True,False,False,USD,USA,254500.0,6098.4,sqft,False,,True,Sun. 11am-1pm,"[{'open_house_start': 1717351200000, 'open_house_end': 1717358400000}]",,,,,,,,,,,,,,,,,,,,,,,,
61625654,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3eed18d69f281087c916070757d3307c-p_e.jpg,True,/homedetails/9429-Riley-Lake-Rd-Eden-Prairie-MN-55347/61625654_zpid/,FOR_SALE,House for sale,"$749,900",$750K,"9429 Riley Lake Rd, Eden Prairie, MN 55347",5.0,5.0,4017.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Coldwell Banker Realty,246428000.0,44.832073,-93.51007,OPEN_HOUSE,Open: Sun. 1-3pm,61625654.0,9429 Riley Lake Rd,55347,Eden Prairie,MN,44.832073,-93.51007,749900.0,5.0,5.0,4017.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,749900.0,246428000.0,True,False,False,USD,USA,744800.0,0.38,acres,False,,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,,
106826791,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/01f587f2e428edf9a252f118ab9768d7-p_e.jpg,True,/homedetails/222-E-Vine-St-Owatonna-MN-55060/106826791_zpid/,FOR_SALE,House for sale,"$219,900",$220K,"222 E Vine St, Owatonna, MN 55060",3.0,3.0,1751.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,eXp Realty,175485000.0,44.08605,-93.222466,,,106826791.0,222 E Vine St,55060,Owatonna,MN,44.08605,-93.222466,219900.0,3.0,3.0,1751.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,229900.0,2149.0,True,False,False,FOR_SALE,219900.0,175485000.0,True,False,False,USD,USA,176600.0,8712.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721516,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/efba642118cc4a59dfc4a4dd5db9e401-p_e.jpg,True,/homedetails/6327-Warren-Ave-Edina-MN-55439/1721516_zpid/,FOR_SALE,House for sale,"$425,000",$425K,"6327 Warren Ave, Edina, MN 55439",3.0,2.0,1590.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,RE/MAX Advantage Plus,163494000.0,44.888275,-93.35717,,,1721516.0,6327 Warren Ave,55439,Edina,MN,44.888275,-93.35717,425000.0,2.0,3.0,1590.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,425000.0,163494000.0,True,False,False,USD,USA,478400.0,8276.4,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659129,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dab9b9e55f862ebd0ef21b1d43cab1c7-p_e.jpg,True,/homedetails/6882-173rd-St-W-Farmington-MN-55024/1659129_zpid/,FOR_SALE,House for sale,"$370,000",$370K,"6882 173rd St W, Farmington, MN 55024",4.0,2.0,1928.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,eXp Realty,345025000.0,44.699284,-93.204445,OPEN_HOUSE,Open: Sun. 11:30am-1pm,1659129.0,6882 173rd St W,55024,Farmington,MN,44.699284,-93.204445,370000.0,2.0,4.0,1928.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,387700.0,2594.0,True,False,False,FOR_SALE,370000.0,345025000.0,True,False,False,USD,USA,340200.0,0.26,acres,False,,True,Sun. 11:30am-1pm,"[{'open_house_start': 1717353000000, 'open_house_end': 1717358400000}]",,,,,,,,,,,,,,,,,,,,,,,,
1953064,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bf711e74cb50f7cd72fb72d87a956588-p_e.jpg,True,/homedetails/5136-Woodland-Rd-Minnetonka-MN-55345/1953064_zpid/,FOR_SALE,House for sale,"$495,000",$495K,"5136 Woodland Rd, Minnetonka, MN 55345",2.0,2.0,1768.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Coldwell Banker Realty,770104000.0,44.910255,-93.4829,OPEN_HOUSE,Open: Tue. 11am-1pm,1953064.0,5136 Woodland Rd,55345,Minnetonka,MN,44.910255,-93.4829,495000.0,2.0,2.0,1768.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,517800.0,2450.0,True,False,False,FOR_SALE,495000.0,770104000.0,True,False,False,USD,USA,416900.0,0.9400000000000001,acres,False,,True,Tue. 11am-1pm,"[{'open_house_start': 1717524000000, 'open_house_end': 1717531200000}]",,,,,,,,,,,,,,,,,,,,,,,,
1952518,ForSale,Non Owner Occupied,https://photos.zillowstatic.com/fp/3878b179d450ec1e64c075b514724657-p_e.jpg,True,/homedetails/5032-Bedford-Ave-Edina-MN-55436/1952518_zpid/,FOR_SALE,Foreclosure,"$299,000",$299K,"5032 Bedford Ave, Edina, MN 55436",3.0,1.0,1738.0,False,False,ForSale,Foreclosure,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,The Realty House,7759834000.0,44.91206,-93.35923,,,1952518.0,5032 Bedford Ave,55436,Edina,MN,44.91206,-93.35923,299000.0,1.0,3.0,1738.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,286600.0,2650.0,,False,False,FOR_SALE,299000.0,7759834000.0,True,False,False,USD,USA,418800.0,6534.0,sqft,False,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1746612,ForSale,For Sale by Agent,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=44.845703125,-93.3390121459961&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=xFTHUllI36hWRW55qq0qgynVGX4=",,/homedetails/8800-Poplar-Bridge-Rd-Bloomington-MN-55437/1746612_zpid/,FOR_SALE,House for sale,"$379,900",$380K,"8800 Poplar Bridge Rd, Bloomington, MN 55437",3.0,2.0,1711.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,RE/MAX Advantage Plus,605225000.0,44.845703,-93.33901,,,1746612.0,8800 Poplar Bridge Rd,55437,Bloomington,MN,44.845703,-93.33901,379900.0,2.0,3.0,1711.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,400600.0,2335.0,True,False,False,FOR_SALE,379900.0,605225000.0,True,False,False,USD,USA,348900.0,0.26,acres,False,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=44.845703125,-93.3390121459961&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=t_qsoHa21heQEMdaMRW-vvttV5s=","https://maps.googleapis.com/maps/api/streetview/metadata?location=44.845703125,-93.3390121459961&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=biCT86rLuXGhPyQM77WNKUHZ45Y=",,,,,,,,,,,,,,,,,,,,,,
88841212,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/65caef72539001d0213fe45c35f69232-p_e.jpg,True,/homedetails/1844-Garfield-St-S-Cambridge-MN-55008/88841212_zpid/,FOR_SALE,House for sale,"$265,000",$265K,"1844 Garfield St S, Cambridge, MN 55008",2.0,1.0,1098.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Luke Team Real Estate,366143000.0,45.5562,-93.21546,,,88841212.0,1844 Garfield St S,55008,Cambridge,MN,45.5562,-93.21546,265000.0,1.0,2.0,1098.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,1650.0,True,False,False,FOR_SALE,265000.0,366143000.0,True,False,False,USD,USA,214400.0,0.26,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068573,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d06564b4318f85a4e024ff6664c58e68-p_e.jpg,True,/homedetails/1219-Oakcrest-Ave-Roseville-MN-55113/2068573_zpid/,FOR_SALE,House for sale,"$429,900",$430K,"1219 Oakcrest Ave, Roseville, MN 55113",4.0,4.0,3160.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Exp Realty, LLC.",392801000.0,45.017883,-93.15167,,,2068573.0,1219 Oakcrest Ave,55113,Roseville,MN,45.017883,-93.15167,429900.0,4.0,4.0,3160.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,457000.0,2795.0,True,False,False,FOR_SALE,429900.0,392801000.0,True,False,False,USD,USA,468900.0,0.27999999999999997,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218677295,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b10513bcc7dfb20ed33ea8f2455f8d2a-p_e.jpg,True,/homedetails/2318-E-Twin-Lakes-Ave-Saint-Croix-Falls-WI-54024/218677295_zpid/,FOR_SALE,House for sale,"$386,500",$387K,"2318 E Twin Lakes Ave, Saint Croix Falls, WI 54024",3.0,1.0,1127.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Edina Realty, Inc.",180963000.0,45.516705,-92.633896,,,218677295.0,2318 E Twin Lakes Ave,54024,Saint Croix Falls,WI,45.516705,-92.633896,386500.0,1.0,3.0,1127.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,386500.0,180963000.0,True,False,False,USD,USA,176900.0,1.02,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676533,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/093e44db59e78458076ec626ecb56f9d-p_e.jpg,True,/homedetails/14686-Dahomey-Ave-Rosemount-MN-55068/1676533_zpid/,FOR_SALE,House for sale,"$385,000",$385K,"14686 Dahomey Ave, Rosemount, MN 55068",4.0,2.0,1664.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Lakes Sotheby's International Realty,244763000.0,44.736286,-93.14678,,,1676533.0,14686 Dahomey Ave,55068,Rosemount,MN,44.736286,-93.14678,385000.0,2.0,4.0,1664.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,402700.0,2230.0,True,False,False,FOR_SALE,385000.0,244763000.0,True,False,False,USD,USA,291000.0,10454.4,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193681,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/eaabbfbf7389cd3cf699ba934677e7f0-p_e.jpg,True,/homedetails/13206-Lake-Place-Rd-NW-Zimmerman-MN-55398/2193681_zpid/,FOR_SALE,House for sale,"$314,900",$315K,"13206 Lake Place Rd NW, Zimmerman, MN 55398",3.0,3.0,1692.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Keller Williams Integrity NW,867369000.0,45.4853,-93.603134,3D_HOME,3D Tour,2193681.0,13206 Lake Place Rd NW,55398,Zimmerman,MN,45.4853,-93.603134,314900.0,3.0,3.0,1692.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,322100.0,2100.0,True,False,False,FOR_SALE,314900.0,867369000.0,True,False,False,USD,USA,280600.0,0.43,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666887,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/486deb3c9244dd46b600efc260adb137-p_e.jpg,True,/homedetails/17443-Jasmine-Ave-Lakeville-MN-55044/1666887_zpid/,FOR_SALE,House for sale,"$435,000",$435K,"17443 Jasmine Ave, Lakeville, MN 55044",4.0,4.0,2785.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,eXp Realty,415928000.0,44.696613,-93.27291,3D_HOME,3D Tour,1666887.0,17443 Jasmine Ave,55044,Lakeville,MN,44.696613,-93.27291,435000.0,4.0,4.0,2785.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,435000.0,415928000.0,True,False,False,USD,USA,396000.0,0.27999999999999997,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729516,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/70df668af34362545be779b0ef216cd2-p_e.jpg,True,/homedetails/6220-Hansen-Rd-Edina-MN-55436/1729516_zpid/,FOR_SALE,House for sale,"$699,000",$699K,"6220 Hansen Rd, Edina, MN 55436",5.0,3.0,2390.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,RE/MAX Results,180610000.0,44.890392,-93.36139,OPEN_HOUSE,Open: Sun. 11am-1pm,1729516.0,6220 Hansen Rd,55436,Edina,MN,44.890392,-93.36139,699000.0,3.0,5.0,2390.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,716800.0,3294.0,True,False,False,FOR_SALE,699000.0,180610000.0,True,False,False,USD,USA,511900.0,0.45,acres,False,,True,Sun. 11am-1pm,"[{'open_house_start': 1717351200000, 'open_house_end': 1717358400000}, {'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,,,,,,
1550432,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/75d495761e42679c1febd51f58c2fda4-p_e.jpg,True,/homedetails/6384-W-Shadow-Lake-Dr-Lino-Lakes-MN-55014/1550432_zpid/,FOR_SALE,House for sale,"$489,000",$489K,"6384 W Shadow Lake Dr, Lino Lakes, MN 55014",4.0,3.0,2669.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Edina Realty, Inc.",246428000.0,45.1385,-93.10926,3D_HOME,3D Tour,1550432.0,6384 W Shadow Lake Dr,55014,Lino Lakes,MN,45.1385,-93.10926,489000.0,3.0,4.0,2669.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,489000.0,246428000.0,True,False,False,USD,USA,442600.0,0.29,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965315,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b7188c1ba299abbe2fc7e1a2789e9310-p_e.jpg,True,/homedetails/7024-Kentucky-Ave-N-Brooklyn-Park-MN-55428/1965315_zpid/,FOR_SALE,House for sale,"$279,900",$280K,"7024 Kentucky Ave N, Brooklyn Park, MN 55428",3.0,2.0,1858.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Isaacson Brothers,163838000.0,45.082855,-93.370316,,,1965315.0,7024 Kentucky Ave N,55428,Brooklyn Park,MN,45.082855,-93.370316,279900.0,2.0,3.0,1858.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,291500.0,1790.0,True,False,False,FOR_SALE,279900.0,163838000.0,True,False,False,USD,USA,238100.0,0.33999999999999997,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105079665,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c48ced362ea10c080d5d3eec97a4a2bf-p_e.jpg,True,/homedetails/1529-Sunshine-St-A-Saint-Croix-Falls-WI-54024/105079665_zpid/,FOR_SALE,House for sale,"$350,000",$350K,"1529A Sunshine Street, St Croix Falls, WI 54024",3.0,1.0,2024.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,,,,45.42934,-92.614265,3D_HOME,3D Tour,105079665.0,1529A Sunshine Street,54024,Saint Croix Falls,WI,45.42934,-92.614265,350000.0,1.0,3.0,2024.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,350000.0,,True,False,False,USD,USA,321100.0,6.22,acres,False,,,,,,,,,,# A,,,,,,,,,,,,,,,,,,
